chr,locus,model,start,stop,ori,is_TE,is_expressed,is_representative,annotation
Chr3,LOC_Os03g51230,LOC_Os03g51230.2,29305420,29311726,+,Y,Y,Y,SNF2 family N-terminal domain containing protein  expressed
Chr3,LOC_Os03g51230,LOC_Os03g51230.1,29305911,29311726,+,Y,Y,N,SNF2 family N-terminal domain containing protein  expressed
Chr3,LOC_Os03g51240,LOC_Os03g51240.1,29312734,29315807,+,N,Y,N,glycosyl hydrolases family 17  putative  expressed
Chr3,LOC_Os03g51240,LOC_Os03g51240.3,29312793,29315807,+,N,Y,N,glycosyl hydrolases family 17  putative  expressed
Chr3,LOC_Os03g51240,LOC_Os03g51240.2,29313021,29315807,+,N,Y,Y,glycosyl hydrolases family 17  putative  expressed
Chr3,LOC_Os03g51250,LOC_Os03g51250.1,29315809,29320771,-,N,Y,Y,adenylyl cyclase-associated protein  putative  expressed
Chr3,LOC_Os03g51260,LOC_Os03g51260.1,29323875,29326368,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g51264,LOC_Os03g51264.1,29326295,29326728,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g51270,LOC_Os03g51270.1,29328821,29336560,-,N,Y,Y,OsFBX108 - F-box domain containing protein  expressed
Chr3,LOC_Os03g51280,LOC_Os03g51280.1,29342378,29345445,+,Y,Y,Y,transposon protein  putative  CACTA  En/Spm sub-class  expressed
Chr3,LOC_Os03g51290,LOC_Os03g51290.1,29348249,29351946,+,Y,Y,Y,transposon protein  putative  CACTA  En/Spm sub-class  expressed
Chr3,LOC_Os03g51310,LOC_Os03g51310.1,29353504,29359133,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g51320,LOC_Os03g51320.1,29360287,29363577,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g51330,LOC_Os03g51330.1,29370719,29373265,+,N,Y,Y,GRAS family transcription factor domain containing protein  expressed
Chr3,LOC_Os03g51340,LOC_Os03g51340.1,29376077,29378021,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g51350,LOC_Os03g51350.1,29386200,29388063,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g51360,LOC_Os03g51360.1,29390214,29393259,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g51380,LOC_Os03g51380.1,29397594,29401406,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g51390,LOC_Os03g51390.1,29401950,29403115,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g51420,LOC_Os03g51420.1,29411791,29412144,-,N,N,Y,hypothetical protein
Chr3,LOC_Os03g51430,LOC_Os03g51430.1,29421116,29425439,+,N,Y,Y,SEC14 cytosolic factor family protein  putative  expressed
Chr3,LOC_Os03g51430,LOC_Os03g51430.2,29421116,29425439,+,N,Y,N,SEC14 cytosolic factor family protein  putative  expressed
Chr3,LOC_Os03g51440,LOC_Os03g51440.1,29426346,29430915,-,N,Y,Y,LRR receptor-like protein kinase  putative  expressed
Chr3,LOC_Os03g51450,LOC_Os03g51450.1,29432619,29432978,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g51459,LOC_Os03g51459.1,29448143,29450245,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g51470,LOC_Os03g51470.1,29451096,29453625,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g51479,LOC_Os03g51479.3,29454977,29456651,+,N,Y,N,maf  putative  expressed
Chr3,LOC_Os03g51479,LOC_Os03g51479.1,29455123,29457859,+,N,Y,Y,maf  putative  expressed
Chr3,LOC_Os03g51479,LOC_Os03g51479.2,29455127,29457859,+,N,Y,N,maf  putative  expressed
Chr3,LOC_Os03g51490,LOC_Os03g51490.1,29456742,29458702,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g51495,LOC_Os03g51495.1,29458951,29460502,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g51510,LOC_Os03g51510.2,29462922,29465818,+,N,Y,Y,ribosomal protein L6  putative  expressed
Chr3,LOC_Os03g51510,LOC_Os03g51510.3,29462922,29465818,+,N,Y,N,ribosomal protein L6  putative  expressed
Chr3,LOC_Os03g51510,LOC_Os03g51510.1,29462922,29465818,+,N,Y,N,ribosomal protein L6  putative  expressed
Chr3,LOC_Os03g51520,LOC_Os03g51520.2,29467557,29478040,+,N,Y,N,fip1 motif family protein  expressed
Chr3,LOC_Os03g51520,LOC_Os03g51520.1,29467683,29478040,+,N,Y,Y,fip1 motif family protein  expressed
Chr3,LOC_Os03g51530,LOC_Os03g51530.1,29479234,29479886,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g51550,LOC_Os03g51550.2,29486017,29490091,+,N,Y,Y,WD repeat-containing protein 5  putative  expressed
Chr3,LOC_Os03g51550,LOC_Os03g51550.1,29486017,29490549,+,N,Y,N,WD repeat-containing protein 5  putative  expressed
Chr3,LOC_Os03g51550,LOC_Os03g51550.3,29486017,29490549,+,N,Y,N,WD repeat-containing protein 5  putative  expressed
Chr3,LOC_Os03g51556,LOC_Os03g51556.1,29492097,29494936,-,N,N,Y,hypothetical protein
Chr3,LOC_Os03g51570,LOC_Os03g51570.1,29512334,29515431,+,N,N,Y,hypothetical protein
Chr3,LOC_Os03g51580,LOC_Os03g51580.1,29516646,29519095,+,N,Y,Y,helix-loop-helix DNA-binding domain containing protein  expressed
Chr3,LOC_Os03g51590,LOC_Os03g51590.1,29520756,29522207,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g51600,LOC_Os03g51600.1,29526111,29529118,+,N,Y,Y,tubulin/FtsZ domain containing protein  putative  expressed
Chr3,LOC_Os03g51600,LOC_Os03g51600.2,29526111,29529118,+,N,Y,N,tubulin/FtsZ domain containing protein  putative  expressed
Chr3,LOC_Os03g51610,LOC_Os03g51610.1,29535971,29543274,+,N,Y,Y,Inositol 1  3  4-trisphosphate 5/6-kinase  putative  expressed
Chr3,LOC_Os03g51620,LOC_Os03g51620.1,29543829,29550120,-,N,Y,Y,DUF221 domain containing protein  expressed
Chr3,LOC_Os03g51640,LOC_Os03g51640.1,29556656,29559714,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g51650,LOC_Os03g51650.1,29560540,29566023,-,N,Y,Y,membrane protein  putative  expressed
Chr3,LOC_Os03g51660,LOC_Os03g51660.1,29583117,29584833,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g51670,LOC_Os03g51670.2,29585925,29591307,-,N,Y,N,serine esterase family protein  putative  expressed
Chr3,LOC_Os03g51670,LOC_Os03g51670.1,29585925,29591307,-,N,Y,Y,serine esterase family protein  putative  expressed
Chr3,LOC_Os03g51680,LOC_Os03g51680.1,29592966,29595799,-,N,Y,Y,fanconi anemia L  putative  expressed
Chr3,LOC_Os03g51680,LOC_Os03g51680.2,29592966,29595799,-,N,Y,N,fanconi anemia L  putative  expressed
Chr3,LOC_Os03g51690,LOC_Os03g51690.3,29596277,29605391,-,N,Y,N,Homeobox domain containing protein  expressed
Chr3,LOC_Os03g51690,LOC_Os03g51690.1,29596277,29606861,-,N,Y,N,Homeobox domain containing protein  expressed
Chr3,LOC_Os03g51690,LOC_Os03g51690.2,29596277,29606861,-,N,Y,Y,Homeobox domain containing protein  expressed
Chr3,LOC_Os03g51700,LOC_Os03g51700.1,29624209,29627038,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g51700,LOC_Os03g51700.2,29624568,29627038,+,N,Y,N,expressed protein
Chr3,LOC_Os03g51710,LOC_Os03g51710.2,29626290,29632749,-,N,Y,N,homeobox protein knotted-1  putative  expressed
Chr3,LOC_Os03g51710,LOC_Os03g51710.1,29626290,29632749,-,N,Y,Y,homeobox protein knotted-1  putative  expressed
Chr3,LOC_Os03g51720,LOC_Os03g51720.1,29636543,29638010,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g51724,LOC_Os03g51724.1,29646816,29648092,+,Y,N,Y,retrotransposon protein  putative  Ty1-copia subclass
Chr3,LOC_Os03g51730,LOC_Os03g51730.1,29649040,29650926,+,Y,Y,Y,retrotransposon protein  putative  Ty1-copia subclass  expressed
Chr3,LOC_Os03g51740,LOC_Os03g51740.1,29660662,29662927,-,N,Y,Y,aminotransferase  classes I and II  domain containing protein  expressed
Chr3,LOC_Os03g51750,LOC_Os03g51750.1,29676610,29677098,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g51760,LOC_Os03g51760.1,29685433,29687067,+,N,Y,Y,OsFBX109 - F-box domain containing protein  expressed
Chr3,LOC_Os03g51770,LOC_Os03g51770.1,29688979,29692419,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g51780,LOC_Os03g51780.1,29693047,29699178,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g51790,LOC_Os03g51790.1,29705032,29721934,-,N,Y,Y,GTPase of unknown function domain containing protein  putative  expressed
Chr3,LOC_Os03g51830,LOC_Os03g51830.1,29724283,29729904,+,N,Y,Y,heat shock protein DnaJ  putative  expressed
Chr3,LOC_Os03g51840,LOC_Os03g51840.1,29730344,29732399,+,N,Y,Y,PPR repeat containing protein  expressed
Chr3,LOC_Os03g51850,LOC_Os03g51850.1,29735658,29738430,+,Y,N,Y,retrotransposon protein  putative  unclassified
Chr3,LOC_Os03g51870,LOC_Os03g51870.1,29741646,29745291,+,N,Y,Y,FHA domain containing protein  putative  expressed
Chr3,LOC_Os03g51880,LOC_Os03g51880.1,29745634,29747861,-,N,Y,Y,GA15368-PA  putative  expressed
Chr3,LOC_Os03g51890,LOC_Os03g51890.1,29749327,29755851,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g51900,LOC_Os03g51900.1,29766132,29774184,+,Y,Y,Y,DEAD-box ATP-dependent RNA helicase  putative  expressed
Chr3,LOC_Os03g51910,LOC_Os03g51910.1,29774810,29776910,-,N,Y,Y,basic helix-loop-helix protein  putative  expressed
Chr3,LOC_Os03g51920,LOC_Os03g51920.1,29784613,29787015,-,N,Y,Y,peptidase  M50 family  putative  expressed
Chr3,LOC_Os03g51930,LOC_Os03g51930.2,29788461,29791210,-,N,Y,N,expressed protein
Chr3,LOC_Os03g51930,LOC_Os03g51930.1,29789349,29791210,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g51950,LOC_Os03g51950.2,29794698,29797800,-,N,Y,N,expressed protein
Chr3,LOC_Os03g51950,LOC_Os03g51950.1,29794698,29797800,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g51960,LOC_Os03g51960.1,29798632,29800524,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g51960,LOC_Os03g51960.2,29798633,29800528,-,N,Y,N,expressed protein
Chr3,LOC_Os03g51970,LOC_Os03g51970.1,29823449,29825818,+,N,Y,Y,growth-regulating factor  putative  expressed
Chr3,LOC_Os03g51980,LOC_Os03g51980.1,29827496,29828497,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g51984,LOC_Os03g51984.1,29828701,29831679,+,N,Y,Y,differentiation protein  putative  expressed
Chr3,LOC_Os03g51990,LOC_Os03g51990.1,29836260,29838258,+,N,Y,Y,ACT domain containing protein  expressed
Chr3,LOC_Os03g52000,LOC_Os03g52000.1,29838368,29843305,-,N,Y,Y,BSD domain containing protein  expressed
Chr3,LOC_Os03g52010,LOC_Os03g52010.1,29844796,29847027,-,N,Y,Y,lecithin cholesterol acyltransferase  putative  expressed
Chr3,LOC_Os03g52020,LOC_Os03g52020.1,29852534,29853111,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g52030,LOC_Os03g52030.1,29854835,29855278,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g52040,LOC_Os03g52040.2,29858905,29864596,+,N,Y,Y,OsSCP19 - Putative Serine Carboxypeptidase homologue  expressed
Chr3,LOC_Os03g52040,LOC_Os03g52040.3,29858905,29864596,+,N,Y,N,OsSCP19 - Putative Serine Carboxypeptidase homologue  expressed
Chr3,LOC_Os03g52040,LOC_Os03g52040.1,29858905,29864596,+,N,Y,N,OsSCP19 - Putative Serine Carboxypeptidase homologue  expressed
Chr3,LOC_Os03g52070,LOC_Os03g52070.1,29871085,29875766,+,N,Y,N,OsSCP20 - Putative Serine Carboxypeptidase homologue  expressed
Chr3,LOC_Os03g52070,LOC_Os03g52070.2,29871167,29878401,+,N,Y,N,OsSCP20 - Putative Serine Carboxypeptidase homologue  expressed
Chr3,LOC_Os03g52070,LOC_Os03g52070.3,29871085,29875767,+,N,Y,Y,OsSCP20 - Putative Serine Carboxypeptidase homologue  expressed
Chr3,LOC_Os03g52080,LOC_Os03g52080.1,29883092,29887239,+,N,Y,Y,OsSCP21 - Putative Serine Carboxypeptidase homologue  expressed
Chr3,LOC_Os03g52090,LOC_Os03g52090.1,29889954,29910917,-,N,Y,Y,calcium-transporting ATPase 3  endoplasmic reticulum-type  putative  expressed
Chr3,LOC_Os03g52100,LOC_Os03g52100.1,29914238,29917317,+,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g52110,LOC_Os03g52110.1,29918654,29924450,-,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g52120,LOC_Os03g52120.1,29927565,29930888,+,N,Y,Y,DNA binding protein  putative  expressed
Chr3,LOC_Os03g52130,LOC_Os03g52130.1,29931355,29932698,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g52140,LOC_Os03g52140.1,29932874,29933571,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g52150,LOC_Os03g52150.1,29937119,29946708,+,N,Y,Y,metalloendopeptidase/ metallopeptidase/ zinc ion binding protein  putative  expressed
Chr3,LOC_Os03g52160,LOC_Os03g52160.1,29948932,29951110,+,N,Y,Y,regulatory protein  putative  expressed
Chr3,LOC_Os03g52170,LOC_Os03g52170.1,29950011,29953906,-,N,Y,Y,4-hydroxy-3-methylbut-2-enyl diphosphate reductase  putative  expressed
Chr3,LOC_Os03g52180,LOC_Os03g52180.1,29956753,29958782,-,N,Y,Y,4-hydroxy-3-methylbut-2-enyl diphosphate reductase  putative  expressed
Chr3,LOC_Os03g52190,LOC_Os03g52190.1,29960314,29966277,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g52200,LOC_Os03g52200.1,29967245,29969944,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g52210,LOC_Os03g52210.1,29971072,29974490,-,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g52230,LOC_Os03g52230.1,29976491,29977930,-,N,Y,Y,dynamin-2B  putative  expressed
Chr3,LOC_Os03g52239,LOC_Os03g52239.1,30002956,30014102,+,N,Y,Y,homeobox domain containing protein  expressed
Chr3,LOC_Os03g52239,LOC_Os03g52239.3,30002956,30014102,+,N,Y,N,homeobox domain containing protein  expressed
Chr3,LOC_Os03g52239,LOC_Os03g52239.2,30006380,30014102,+,N,Y,N,homeobox domain containing protein  expressed
Chr3,LOC_Os03g52258,LOC_Os03g52258.1,30013876,30014195,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g52280,LOC_Os03g52280.1,30022814,30024703,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g52284,LOC_Os03g52284.1,30026964,30028598,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g52290,LOC_Os03g52290.1,30032518,30033213,-,N,Y,Y,DUF617 domain containing protein  expressed
Chr3,LOC_Os03g52300,LOC_Os03g52300.1,30034104,30036867,-,N,Y,Y,SCP-like extracellular protein  expressed
Chr3,LOC_Os03g52310,LOC_Os03g52310.1,30039049,30042858,-,Y,Y,Y,transposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g52320,LOC_Os03g52320.2,30045079,30047237,-,N,Y,N,GRF-interacting factor 1  putative  expressed
Chr3,LOC_Os03g52320,LOC_Os03g52320.1,30045079,30048795,-,N,Y,Y,GRF-interacting factor 1  putative  expressed
Chr3,LOC_Os03g52330,LOC_Os03g52330.1,30058647,30059613,+,N,N,Y,hypothetical protein
Chr3,LOC_Os03g52340,LOC_Os03g52340.1,30062334,30066156,-,N,Y,Y,endoplasmic oxidoreductin-1 precursor  putative  expressed
Chr3,LOC_Os03g52340,LOC_Os03g52340.2,30062334,30066155,-,N,Y,N,endoplasmic oxidoreductin-1 precursor  putative  expressed
Chr3,LOC_Os03g52350,LOC_Os03g52350.1,30066696,30070754,-,Y,Y,Y,PIII2 - Proteinase inhibitor II family protein precursor  putative  expressed
Chr3,LOC_Os03g52355,LOC_Os03g52355.1,30070373,30070736,+,N,N,Y,hypothetical protein
Chr3,LOC_Os03g52360,LOC_Os03g52360.1,30071523,30072371,+,N,Y,Y,PIII3 - Proteinase inhibitor II family protein precursor  putative  expressed
Chr3,LOC_Os03g52370,LOC_Os03g52370.1,30074924,30075741,+,N,Y,Y,PIII4 - Proteinase inhibitor II family protein precursor  expressed
Chr3,LOC_Os03g52370,LOC_Os03g52370.2,30074924,30075741,+,N,Y,N,PIII4 - Proteinase inhibitor II family protein precursor  expressed
Chr3,LOC_Os03g52380,LOC_Os03g52380.1,30076355,30077045,+,N,Y,Y,PIII5 - Proteinase inhibitor II family protein precursor  expressed
Chr3,LOC_Os03g52390,LOC_Os03g52390.1,30078324,30078929,+,N,Y,Y,PIII1 - Proteinase inhibitor II family protein precursor  expressed
Chr3,LOC_Os03g52400,LOC_Os03g52400.1,30080571,30081435,-,N,Y,Y,ribosomal protein L7/L12 C-terminal domain containing protein  expressed
Chr3,LOC_Os03g52410,LOC_Os03g52410.1,30082332,30082953,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g52420,LOC_Os03g52420.1,30083959,30084924,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g52430,LOC_Os03g52430.1,30085441,30090107,-,N,Y,Y,mitochondrial carrier protein  putative  expressed
Chr3,LOC_Os03g52450,LOC_Os03g52450.1,30094292,30099092,-,N,Y,Y,GATA transcription factor 25  putative  expressed
Chr3,LOC_Os03g52450,LOC_Os03g52450.2,30094292,30099080,-,N,Y,N,GATA transcription factor 25  putative  expressed
Chr3,LOC_Os03g52460,LOC_Os03g52460.1,30099369,30104596,-,N,Y,Y,glucose-1-phosphate adenylyltransferase large subunit  putative  expressed
Chr3,LOC_Os03g52470,LOC_Os03g52470.1,30109909,30114842,+,N,Y,Y,WD domain  G-beta repeat domain containing protein  expressed
Chr3,LOC_Os03g52475,LOC_Os03g52475.1,30115650,30116657,-,N,Y,Y,pentatricopeptide  putative  expressed
Chr3,LOC_Os03g52490,LOC_Os03g52490.1,30119573,30123252,-,N,Y,Y,nucleic acid binding protein  putative  expressed
Chr3,LOC_Os03g52500,LOC_Os03g52500.1,30124758,30125673,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g52510,LOC_Os03g52510.1,30131306,30134446,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g52520,LOC_Os03g52520.1,30135398,30136000,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g52530,LOC_Os03g52530.1,30138934,30141488,+,Y,N,Y,retrotransposon protein  putative  Ty3-gypsy subclass
Chr3,LOC_Os03g52540,LOC_Os03g52540.1,30141954,30144857,+,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g52550,LOC_Os03g52550.1,30145383,30148308,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g52560,LOC_Os03g52560.1,30149347,30151269,+,N,Y,Y,glycosyl hydrolases  putative  expressed
Chr3,LOC_Os03g52570,LOC_Os03g52570.1,30151748,30153564,-,N,Y,Y,glycerol-3-phosphate acyltransferase  putative  expressed
Chr3,LOC_Os03g52594,LOC_Os03g52594.4,30156983,30173937,-,N,Y,Y,CCR4-NOT transcription factor  putative  expressed
Chr3,LOC_Os03g52594,LOC_Os03g52594.5,30169720,30173937,-,N,Y,N,CCR4-NOT transcription factor  putative  expressed
Chr3,LOC_Os03g52620,LOC_Os03g52620.1,30179543,30181178,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g52630,LOC_Os03g52630.1,30181636,30185153,-,N,Y,Y,endoglucanase  putative  expressed
Chr3,LOC_Os03g52630,LOC_Os03g52630.2,30181636,30184143,-,N,Y,N,endoglucanase  putative  expressed
Chr3,LOC_Os03g52640,LOC_Os03g52640.1,30188188,30191568,-,N,Y,N,expressed protein
Chr3,LOC_Os03g52640,LOC_Os03g52640.2,30188190,30191568,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g52640,LOC_Os03g52640.3,30189341,30191568,-,N,Y,N,expressed protein
Chr3,LOC_Os03g52650,LOC_Os03g52650.1,30192884,30194132,+,N,Y,Y,syntaxin-related protein  putative  expressed
Chr3,LOC_Os03g52660,LOC_Os03g52660.1,30197260,30199278,+,N,Y,Y,ATP synthase F1  delta subunit family protein  putative  expressed
Chr3,LOC_Os03g52670,LOC_Os03g52670.1,30197977,30200507,-,N,Y,Y,GRAM domain containing protein  expressed
Chr3,LOC_Os03g52680,LOC_Os03g52680.1,30203734,30204917,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g52690,LOC_Os03g52690.1,30206350,30210288,-,N,Y,Y,CBS domain containing membrane protein  putative  expressed
Chr3,LOC_Os03g52690,LOC_Os03g52690.6,30206350,30210436,-,N,Y,N,CBS domain containing membrane protein  putative  expressed
Chr3,LOC_Os03g52690,LOC_Os03g52690.2,30206350,30210259,-,N,Y,N,CBS domain containing membrane protein  putative  expressed
Chr3,LOC_Os03g52690,LOC_Os03g52690.8,30206350,30210436,-,N,Y,N,CBS domain containing membrane protein  putative  expressed
Chr3,LOC_Os03g52690,LOC_Os03g52690.4,30206350,30210379,-,N,Y,N,CBS domain containing membrane protein  putative  expressed
Chr3,LOC_Os03g52690,LOC_Os03g52690.5,30206350,30210436,-,N,Y,N,CBS domain containing membrane protein  putative  expressed
Chr3,LOC_Os03g52690,LOC_Os03g52690.3,30206350,30210436,-,N,Y,N,CBS domain containing membrane protein  putative  expressed
Chr3,LOC_Os03g52690,LOC_Os03g52690.7,30207739,30210436,-,N,Y,N,CBS domain containing membrane protein  putative  expressed
Chr3,LOC_Os03g52700,LOC_Os03g52700.1,30215414,30223604,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g52720,LOC_Os03g52720.1,30224157,30226365,-,N,Y,Y,magnesium-dependent phosphatase 1  putative  expressed
Chr3,LOC_Os03g52730,LOC_Os03g52730.1,30228221,30230255,-,N,Y,Y,magnesium-dependent phosphatase 1  putative  expressed
Chr3,LOC_Os03g52740,LOC_Os03g52740.1,30231492,30234663,-,Y,Y,Y,transposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g52750,LOC_Os03g52750.1,30235883,30241190,+,N,Y,N,cyclin  putative  expressed
Chr3,LOC_Os03g52750,LOC_Os03g52750.2,30235883,30241190,+,N,Y,Y,cyclin  putative  expressed
Chr3,LOC_Os03g52760,LOC_Os03g52760.1,30244172,30247380,-,N,Y,Y,kinase  pfkB family  putative  expressed
Chr3,LOC_Os03g52770,LOC_Os03g52770.1,30248854,30258667,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g52780,LOC_Os03g52780.1,30258841,30262238,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g52794,LOC_Os03g52794.1,30262476,30280513,+,N,Y,Y,phosphatidylinositol kinase  putative  expressed
Chr3,LOC_Os03g52810,LOC_Os03g52810.1,30281983,30288140,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g52820,LOC_Os03g52820.1,30288769,30291910,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g52830,LOC_Os03g52830.1,30293091,30295606,+,N,Y,Y,FATC domain containing protein  expressed
Chr3,LOC_Os03g52840,LOC_Os03g52840.2,30299551,30304249,+,N,Y,N,serine hydroxymethyltransferase  mitochondrial precursor  putative  expressed
Chr3,LOC_Os03g52840,LOC_Os03g52840.1,30299551,30304249,+,N,Y,Y,serine hydroxymethyltransferase  mitochondrial precursor  putative  expressed
Chr3,LOC_Os03g52840,LOC_Os03g52840.3,30299938,30304249,+,N,Y,N,serine hydroxymethyltransferase  mitochondrial precursor  putative  expressed
Chr3,LOC_Os03g52850,LOC_Os03g52850.1,30305811,30307287,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g52860,LOC_Os03g52860.1,30315455,30318972,+,N,Y,Y,lipoxygenase  putative  expressed
Chr3,LOC_Os03g52870,LOC_Os03g52870.1,30319464,30321666,+,N,Y,Y,WD-40 repeat family protein  putative  expressed
Chr3,LOC_Os03g52880,LOC_Os03g52880.1,30325554,30328584,+,N,Y,Y,BTBN9 - Bric-a-Brac  Tramtrack  Broad Complex BTB domain with non-phototropic hypocotyl 3 NPH3 and coiled-coil domains  expressed
Chr3,LOC_Os03g52890,LOC_Os03g52890.1,30332192,30332587,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g52900,LOC_Os03g52900.1,30334584,30339160,+,Y,Y,Y,expressed protein
Chr3,LOC_Os03g52910,LOC_Os03g52910.1,30349191,30350951,+,N,Y,Y,uncharacterized UPF0114 domain containing protein  expressed
Chr3,LOC_Os03g52920,LOC_Os03g52920.1,30355796,30356422,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g52930,LOC_Os03g52930.1,30358863,30359898,+,Y,N,Y,hypothetical protein
